date,price_cny_per_kg,source_date,source_url,method,note
2025/12/19,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/20,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/22,840,2025/12/8,https://www.ctia.com.cn/news/125069.html,carry_forward,
2025/12/23,1080,2025/12/23,https://www.ctia.com.cn/news/125660.html,reported,
2025/12/24,1080,2025/12/23,https://www.ctia.com.cn/news/125660.html,carry_forward,
2025/12/25,1080,2025/12/23,https://www.ctia.com.cn/news/125660.html,carry_forward,
2025/12/26,1080,2025/12/23,https://www.ctia.com.cn/news/125660.html,carry_forward,
2025/12/27,1080,2025/12/23,https://www.ctia.com.cn/news/125660.html,carry_forward,
2025/12/29,1080,2025/12/29,https://www.ctia.com.cn/news/125784.html,reported,
2025/12/30,1080,2025/12/29,https://www.ctia.com.cn/news/125784.html,carry_forward,
2025/12/31,1080,2025/12/29,https://www.ctia.com.cn/news/125784.html,carry_forward,
2026/1/2,1080,2025/12/29,https://www.ctia.com.cn/news/125784.html,carry_forward,
2026/1/3,1080,2025/12/29,https://www.ctia.com.cn/news/125784.html,carry_forward,
2026/1/5,1080,2025/12/29,https://www.ctia.com.cn/news/125784.html,carry_forward,
2026/1/6,1100,2026/1/6,https://www.ctia.com.cn/news/126055.html,reported,
2026/1/7,1100,2026/1/6,https://www.ctia.com.cn/news/126055.html,carry_forward,
2026/1/8,1100,2026/1/6,https://www.ctia.com.cn/news/126055.html,carry_forward,
2026/1/9,1150,2026/1/9,https://www.ctia.com.cn/news/126232.html,reported,115 wan CNY/tonne normalized
2026/1/10,1150,2026/1/9,https://www.ctia.com.cn/news/126232.html,carry_forward,115 wan CNY/tonne normalized
2026/1/12,1150,2026/1/9,https://www.ctia.com.cn/news/126232.html,carry_forward,115 wan CNY/tonne normalized
2026/1/13,1170,2026/1/13,https://www.ctia.com.cn/news/126311.html,reported,
2026/1/14,1190,2026/1/14,https://www.ctia.com.cn/news/126330.html,reported,
2026/1/15,1190,2026/1/14,https://www.ctia.com.cn/news/126330.html,carry_forward,
2026/1/16,1210,2026/1/16,https://www.ctia.com.cn/news/126563.html,reported,
2026/1/17,1210,2026/1/16,https://www.ctia.com.cn/news/126563.html,carry_forward,
2026/1/19,1210,2026/1/16,https://www.ctia.com.cn/news/126563.html,carry_forward,
2026/1/20,1210,2026/1/16,https://www.ctia.com.cn/news/126563.html,carry_forward,
2026/1/21,1240,2026/1/21,https://www.ctia.com.cn/news/126863.html,reported,
2026/1/22,1240,2026/1/21,https://www.ctia.com.cn/news/126863.html,carry_forward,
2026/1/23,1270,2026/1/23,https://www.ctia.com.cn/news/126887.html,reported,
2026/1/24,1270,2026/1/23,https://www.ctia.com.cn/news/126887.html,carry_forward,
2026/1/26,1270,2026/1/23,https://www.ctia.com.cn/news/126887.html,carry_forward,
2026/1/27,1270,2026/1/23,https://www.ctia.com.cn/news/126887.html,carry_forward,
2026/1/28,1270,2026/1/23,https://www.ctia.com.cn/news/126887.html,carry_forward,
2026/1/29,1270,2026/1/23,https://www.ctia.com.cn/news/126887.html,carry_forward,
2026/1/30,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,reported,148 wan CNY/tonne normalized
2026/1/31,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/1,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/2,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/3,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/4,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/5,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/6,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/7,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/8,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/9,1480,2026/1/30,https://www.ctia.com.cn/news/127143.html,carry_forward,148 wan CNY/tonne normalized
2026/2/10,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,reported,
2026/2/11,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/12,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/13,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/14,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/15,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/16,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/17,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/18,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/19,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/20,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/22,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/23,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/24,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/25,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/26,1700,2026/2/10,https://www.ctia.com.cn/news/127360.html,carry_forward,
2026/2/27,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,reported,
2026/2/28,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/1,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/2,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/3,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/4,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/5,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/6,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/7,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/8,1880,2026/2/27,https://www.ctia.com.cn/news/127673.html,carry_forward,
2026/3/9,2210,2026/3/9,https://www.ctia.com.cn/news/127998.html,reported,
2026/3/10,2210,2026/3/9,https://www.ctia.com.cn/news/127998.html,carry_forward,
2026/3/11,2210,2026/3/9,https://www.ctia.com.cn/news/127998.html,carry_forward,
2026/3/12,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,reported,
2026/3/13,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/14,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/15,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/16,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/17,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/18,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/19,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/20,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/21,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/22,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/23,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
2026/3/24,2400,2026/3/12,https://www.ctia.com.cn/news/128118.html,carry_forward,
